touch_id,customer_id,channel_id,touch_date,touch_type,landing_page,utm_campaign,conversion_date
touch_2126711,cust_275939,5,2024-08-18 00:00:00,demo_request,/pricing,,2024-09-12 00:00:00
touch_4102181,cust_275939,2,2024-08-23 00:00:00,form_submit,/demo,campaign_9,2024-09-12 00:00:00
touch_8874357,cust_275939,7,2024-08-28 00:00:00,visit,/pricing,,2024-09-12 00:00:00
touch_4930783,cust_275939,1,2024-09-02 00:00:00,click,/home,campaign_50,2024-09-12 00:00:00
touch_7818594,cust_275939,9,2024-09-07 00:00:00,form_submit,/pricing,,2024-09-12 00:00:00
touch_4267347,cust_275939,5,2024-09-12 00:00:00,form_submit,/blog,,2024-09-12 00:00:00
touch_1337833,cust_703766,6,2024-10-28 00:00:00,demo_request,/demo,,2024-11-24 00:00:00
touch_3624468,cust_703766,10,2024-10-31 00:00:00,demo_request,/pricing,,2024-11-24 00:00:00
touch_3013907,cust_703766,6,2024-11-04 00:00:00,demo_request,/demo,,2024-11-24 00:00:00
touch_9813864,cust_703766,8,2024-11-08 00:00:00,content_download,/blog,,2024-11-24 00:00:00
touch_6456227,cust_703766,4,2024-11-12 00:00:00,content_download,/blog,,2024-11-24 00:00:00
touch_3454509,cust_703766,5,2024-11-16 00:00:00,content_download,/pricing,,2024-11-24 00:00:00
touch_8129030,cust_703766,4,2024-11-20 00:00:00,click,/home,,2024-11-24 00:00:00
touch_8866212,cust_703766,5,2024-11-24 00:00:00,content_download,/pricing,,2024-11-24 00:00:00
touch_9380527,cust_991597,4,2024-10-28 00:00:00,demo_request,/demo,,2024-12-01 00:00:00
touch_6467748,cust_991597,4,2024-11-08 00:00:00,form_submit,/home,,2024-12-01 00:00:00
touch_1926920,cust_991597,6,2024-11-19 00:00:00,form_submit,/features,,2024-12-01 00:00:00
touch_8443889,cust_991597,5,2024-12-01 00:00:00,click,/blog,,2024-12-01 00:00:00
touch_1456381,cust_630538,7,2024-10-08 00:00:00,visit,/home,,2024-10-25 00:00:00
touch_4880952,cust_630538,8,2024-10-10 00:00:00,click,/case-studies,,2024-10-25 00:00:00
touch_7790770,cust_630538,8,2024-10-13 00:00:00,form_submit,/pricing,,2024-10-25 00:00:00
touch_3656481,cust_630538,4,2024-10-16 00:00:00,form_submit,/features,,2024-10-25 00:00:00
touch_1263396,cust_630538,3,2024-10-19 00:00:00,form_submit,/blog,campaign_20,2024-10-25 00:00:00
touch_6892640,cust_630538,5,2024-10-22 00:00:00,content_download,/demo,,2024-10-25 00:00:00
touch_8697601,cust_630538,4,2024-10-25 00:00:00,content_download,/features,,2024-10-25 00:00:00
touch_8420581,cust_260422,9,2024-02-06 00:00:00,click,/features,,2024-03-21 00:00:00
touch_6297094,cust_260422,6,2024-02-20 00:00:00,demo_request,/home,,2024-03-21 00:00:00
touch_8723444,cust_260422,5,2024-03-06 00:00:00,visit,/blog,,2024-03-21 00:00:00
touch_6102929,cust_260422,9,2024-03-21 00:00:00,visit,/demo,,2024-03-21 00:00:00
touch_4363522,cust_721254,7,2023-08-11 00:00:00,demo_request,/home,,2023-10-02 00:00:00
touch_7574693,cust_721254,3,2023-08-21 00:00:00,form_submit,/blog,campaign_41,2023-10-02 00:00:00
touch_8337996,cust_721254,4,2023-08-31 00:00:00,demo_request,/pricing,,2023-10-02 00:00:00
touch_7223641,cust_721254,7,2023-09-11 00:00:00,visit,/demo,,2023-10-02 00:00:00
touch_1403247,cust_721254,6,2023-09-21 00:00:00,form_submit,/home,,2023-10-02 00:00:00
touch_7857619,cust_721254,7,2023-10-02 00:00:00,demo_request,/demo,,2023-10-02 00:00:00
touch_3155733,cust_800646,7,2024-01-06 00:00:00,demo_request,/home,,2024-01-24 00:00:00
touch_5065656,cust_800646,2,2024-01-08 00:00:00,demo_request,/demo,campaign_2,2024-01-24 00:00:00
touch_4072936,cust_800646,6,2024-01-11 00:00:00,content_download,/blog,,2024-01-24 00:00:00
touch_4764716,cust_800646,8,2024-01-13 00:00:00,content_download,/blog,,2024-01-24 00:00:00
touch_3610403,cust_800646,7,2024-01-16 00:00:00,visit,/features,,2024-01-24 00:00:00
touch_3863016,cust_800646,9,2024-01-18 00:00:00,form_submit,/home,,2024-01-24 00:00:00
touch_2735182,cust_800646,2,2024-01-21 00:00:00,content_download,/pricing,campaign_1,2024-01-24 00:00:00
touch_4224851,cust_800646,4,2024-01-24 00:00:00,demo_request,/home,,2024-01-24 00:00:00
touch_7845054,cust_835244,8,2023-08-31 00:00:00,demo_request,/features,,2023-10-10 00:00:00
touch_9419810,cust_835244,5,2023-09-08 00:00:00,click,/demo,,2023-10-10 00:00:00
touch_9655206,cust_835244,6,2023-09-16 00:00:00,visit,/demo,,2023-10-10 00:00:00
touch_4337850,cust_835244,4,2023-09-24 00:00:00,demo_request,/demo,,2023-10-10 00:00:00
touch_7941798,cust_835244,4,2023-10-02 00:00:00,visit,/demo,,2023-10-10 00:00:00
touch_7230947,cust_835244,8,2023-10-10 00:00:00,form_submit,/blog,,2023-10-10 00:00:00
touch_6488569,cust_599219,6,2024-09-18 00:00:00,form_submit,/home,,2024-10-23 00:00:00
touch_6342728,cust_599219,6,2024-09-25 00:00:00,content_download,/demo,,2024-10-23 00:00:00
touch_3195107,cust_599219,7,2024-10-02 00:00:00,form_submit,/home,,2024-10-23 00:00:00
touch_4000361,cust_599219,2,2024-10-09 00:00:00,form_submit,/case-studies,campaign_48,2024-10-23 00:00:00
touch_9425407,cust_599219,4,2024-10-16 00:00:00,demo_request,/home,,2024-10-23 00:00:00
touch_6371339,cust_599219,6,2024-10-23 00:00:00,form_submit,/blog,,2024-10-23 00:00:00
touch_9127400,cust_486945,4,2024-04-13 00:00:00,demo_request,/features,,2024-04-29 00:00:00
touch_8929430,cust_486945,6,2024-04-15 00:00:00,click,/home,,2024-04-29 00:00:00
touch_3565504,cust_486945,4,2024-04-17 00:00:00,form_submit,/home,,2024-04-29 00:00:00
touch_5802618,cust_486945,1,2024-04-19 00:00:00,visit,/features,campaign_4,2024-04-29 00:00:00
touch_6083078,cust_486945,6,2024-04-22 00:00:00,demo_request,/pricing,,2024-04-29 00:00:00
touch_7358147,cust_486945,1,2024-04-24 00:00:00,visit,/blog,campaign_43,2024-04-29 00:00:00
touch_2922342,cust_486945,1,2024-04-26 00:00:00,visit,/features,campaign_41,2024-04-29 00:00:00
touch_7415719,cust_486945,4,2024-04-29 00:00:00,content_download,/home,,2024-04-29 00:00:00
touch_5621998,cust_341736,1,2023-03-17 00:00:00,content_download,/case-studies,campaign_42,2023-05-04 00:00:00
touch_1706189,cust_341736,3,2023-04-02 00:00:00,visit,/features,campaign_22,2023-05-04 00:00:00
touch_1569029,cust_341736,4,2023-04-18 00:00:00,demo_request,/blog,,2023-05-04 00:00:00
touch_9012088,cust_341736,1,2023-05-04 00:00:00,visit,/demo,campaign_37,2023-05-04 00:00:00
touch_6163197,cust_389930,9,2024-07-09 00:00:00,demo_request,/pricing,,2024-08-26 00:00:00
touch_9492781,cust_660081,1,2023-04-06 00:00:00,visit,/case-studies,campaign_15,2023-05-10 00:00:00
touch_7605885,cust_660081,6,2023-04-12 00:00:00,click,/blog,,2023-05-10 00:00:00
touch_5913732,cust_660081,2,2023-04-19 00:00:00,content_download,/pricing,campaign_11,2023-05-10 00:00:00
touch_6456075,cust_660081,2,2023-04-26 00:00:00,demo_request,/case-studies,campaign_7,2023-05-10 00:00:00
touch_9790885,cust_660081,4,2023-05-03 00:00:00,click,/pricing,,2023-05-10 00:00:00
touch_5979258,cust_660081,1,2023-05-10 00:00:00,click,/features,campaign_18,2023-05-10 00:00:00
touch_1590859,cust_112861,5,2024-07-09 00:00:00,visit,/case-studies,,2024-08-10 00:00:00
touch_6988894,cust_112861,1,2024-07-14 00:00:00,click,/blog,campaign_46,2024-08-10 00:00:00
touch_5583958,cust_112861,4,2024-07-19 00:00:00,demo_request,/blog,,2024-08-10 00:00:00
touch_7998094,cust_112861,6,2024-07-25 00:00:00,content_download,/case-studies,,2024-08-10 00:00:00
touch_6304580,cust_112861,1,2024-07-30 00:00:00,visit,/features,campaign_1,2024-08-10 00:00:00
touch_7316280,cust_112861,5,2024-08-04 00:00:00,visit,/case-studies,,2024-08-10 00:00:00
touch_9421521,cust_112861,4,2024-08-10 00:00:00,content_download,/pricing,,2024-08-10 00:00:00
touch_9406813,cust_615633,8,2023-02-07 00:00:00,visit,/demo,,2023-03-17 00:00:00
touch_2722135,cust_615633,8,2023-03-17 00:00:00,click,/home,,2023-03-17 00:00:00
touch_7370776,cust_901577,5,2024-01-15 00:00:00,demo_request,/home,,2024-03-02 00:00:00
touch_2609440,cust_901577,5,2024-01-30 00:00:00,form_submit,/home,,2024-03-02 00:00:00
touch_5234273,cust_901577,1,2024-02-15 00:00:00,form_submit,/features,campaign_27,2024-03-02 00:00:00
touch_3574710,cust_901577,5,2024-03-02 00:00:00,form_submit,/demo,,2024-03-02 00:00:00
touch_6858284,cust_549660,5,2023-10-26 00:00:00,click,/demo,,2023-11-09 00:00:00
touch_8405045,cust_549660,1,2023-10-30 00:00:00,content_download,/blog,campaign_33,2023-11-09 00:00:00
touch_3889293,cust_549660,4,2023-11-04 00:00:00,click,/blog,,2023-11-09 00:00:00
touch_9357931,cust_549660,5,2023-11-09 00:00:00,demo_request,/features,,2023-11-09 00:00:00
touch_2005410,cust_264686,1,2023-08-10 00:00:00,demo_request,/case-studies,campaign_33,2023-09-03 00:00:00
touch_8572438,cust_264686,5,2023-08-13 00:00:00,visit,/demo,,2023-09-03 00:00:00
touch_4698887,cust_264686,7,2023-08-16 00:00:00,visit,/features,,2023-09-03 00:00:00
touch_2577858,cust_264686,6,2023-08-20 00:00:00,content_download,/home,,2023-09-03 00:00:00
touch_3893896,cust_264686,7,2023-08-23 00:00:00,content_download,/home,,2023-09-03 00:00:00
touch_5235808,cust_264686,2,2023-08-27 00:00:00,content_download,/home,campaign_27,2023-09-03 00:00:00
touch_5444436,cust_264686,3,2023-08-30 00:00:00,form_submit,/home,campaign_24,2023-09-03 00:00:00
touch_5382810,cust_264686,1,2023-09-03 00:00:00,form_submit,/features,campaign_44,2023-09-03 00:00:00
touch_5795036,cust_841296,4,2023-09-02 00:00:00,form_submit,/features,,2023-10-17 00:00:00
touch_2921051,cust_841296,1,2023-09-24 00:00:00,click,/case-studies,campaign_30,2023-10-17 00:00:00
touch_5266286,cust_841296,1,2023-10-17 00:00:00,demo_request,/blog,campaign_32,2023-10-17 00:00:00
touch_4176777,cust_545790,1,2023-04-13 00:00:00,demo_request,/pricing,campaign_29,2023-04-28 00:00:00
touch_7579637,cust_545790,2,2023-04-15 00:00:00,form_submit,/case-studies,campaign_11,2023-04-28 00:00:00
touch_3912847,cust_545790,2,2023-04-18 00:00:00,content_download,/case-studies,campaign_27,2023-04-28 00:00:00
touch_9151087,cust_545790,1,2023-04-20 00:00:00,form_submit,/case-studies,campaign_44,2023-04-28 00:00:00
touch_8324231,cust_545790,1,2023-04-23 00:00:00,form_submit,/features,campaign_1,2023-04-28 00:00:00
touch_8303634,cust_545790,6,2023-04-25 00:00:00,visit,/pricing,,2023-04-28 00:00:00
touch_5738135,cust_545790,1,2023-04-28 00:00:00,click,/features,campaign_23,2023-04-28 00:00:00
touch_4312779,cust_885339,4,2024-07-05 00:00:00,click,/demo,,2024-08-05 00:00:00
touch_2481170,cust_885339,5,2024-07-11 00:00:00,click,/blog,,2024-08-05 00:00:00
touch_3061601,cust_885339,2,2024-07-17 00:00:00,form_submit,/features,campaign_5,2024-08-05 00:00:00
touch_6898403,cust_885339,7,2024-07-23 00:00:00,form_submit,/pricing,,2024-08-05 00:00:00
touch_7073818,cust_885339,7,2024-07-29 00:00:00,click,/demo,,2024-08-05 00:00:00
touch_7170509,cust_885339,4,2024-08-05 00:00:00,content_download,/blog,,2024-08-05 00:00:00
touch_9817964,cust_727086,5,2023-01-02 00:00:00,click,/case-studies,,2023-02-10 00:00:00
touch_2204955,cust_901909,6,2024-10-15 00:00:00,click,/demo,,2024-11-19 00:00:00
touch_4092557,cust_713762,9,2024-03-02 00:00:00,demo_request,/pricing,,2024-03-22 00:00:00
touch_2766980,cust_713762,4,2024-03-08 00:00:00,click,/pricing,,2024-03-22 00:00:00
touch_3656795,cust_713762,4,2024-03-15 00:00:00,content_download,/pricing,,2024-03-22 00:00:00
touch_7869034,cust_713762,9,2024-03-22 00:00:00,click,/demo,,2024-03-22 00:00:00
touch_5889223,cust_445824,5,2024-01-04 00:00:00,content_download,/blog,,2024-02-26 00:00:00
touch_9499489,cust_445824,3,2024-01-11 00:00:00,demo_request,/home,campaign_38,2024-02-26 00:00:00
touch_5913992,cust_445824,5,2024-01-19 00:00:00,content_download,/blog,,2024-02-26 00:00:00
touch_8680684,cust_445824,9,2024-01-26 00:00:00,form_submit,/blog,,2024-02-26 00:00:00
touch_5857486,cust_445824,5,2024-02-03 00:00:00,form_submit,/blog,,2024-02-26 00:00:00
touch_2223457,cust_445824,5,2024-02-10 00:00:00,click,/demo,,2024-02-26 00:00:00
touch_9303122,cust_445824,4,2024-02-18 00:00:00,click,/case-studies,,2024-02-26 00:00:00
touch_9466348,cust_445824,4,2024-02-26 00:00:00,form_submit,/case-studies,,2024-02-26 00:00:00
touch_7783660,cust_438977,6,2023-03-10 00:00:00,content_download,/demo,,2023-04-29 00:00:00
touch_4210985,cust_479353,6,2024-08-05 00:00:00,visit,/demo,,2024-09-29 00:00:00
touch_4462703,cust_479353,1,2024-08-23 00:00:00,visit,/demo,campaign_29,2024-09-29 00:00:00
touch_6730147,cust_479353,5,2024-09-10 00:00:00,click,/features,,2024-09-29 00:00:00
touch_4479124,cust_479353,6,2024-09-29 00:00:00,demo_request,/case-studies,,2024-09-29 00:00:00
touch_6350220,cust_227324,2,2023-01-11 00:00:00,visit,/blog,campaign_2,2023-01-30 00:00:00
touch_7758111,cust_227324,1,2023-01-17 00:00:00,form_submit,/blog,campaign_1,2023-01-30 00:00:00
touch_8103048,cust_227324,1,2023-01-23 00:00:00,click,/blog,campaign_4,2023-01-30 00:00:00
touch_4725910,cust_227324,7,2023-01-30 00:00:00,demo_request,/blog,,2023-01-30 00:00:00
touch_6932615,cust_982277,5,2023-04-08 00:00:00,form_submit,/case-studies,,2023-04-27 00:00:00
touch_9120577,cust_982277,7,2023-04-11 00:00:00,demo_request,/home,,2023-04-27 00:00:00
touch_5128371,cust_982277,3,2023-04-15 00:00:00,form_submit,/home,campaign_21,2023-04-27 00:00:00
touch_2416999,cust_982277,4,2023-04-19 00:00:00,visit,/case-studies,,2023-04-27 00:00:00
touch_8152244,cust_982277,3,2023-04-23 00:00:00,visit,/blog,campaign_27,2023-04-27 00:00:00
touch_7376280,cust_982277,2,2023-04-27 00:00:00,form_submit,/home,campaign_19,2023-04-27 00:00:00
touch_3929121,cust_975271,4,2024-04-30 00:00:00,click,/features,,2024-05-09 00:00:00
touch_9295609,cust_975271,7,2024-05-01 00:00:00,demo_request,/case-studies,,2024-05-09 00:00:00
touch_3426109,cust_975271,5,2024-05-03 00:00:00,form_submit,/home,,2024-05-09 00:00:00
touch_3456466,cust_975271,5,2024-05-04 00:00:00,content_download,/case-studies,,2024-05-09 00:00:00
touch_5105622,cust_975271,1,2024-05-06 00:00:00,form_submit,/home,campaign_27,2024-05-09 00:00:00
touch_2012429,cust_975271,1,2024-05-07 00:00:00,demo_request,/features,campaign_3,2024-05-09 00:00:00
touch_9054196,cust_975271,4,2024-05-09 00:00:00,demo_request,/blog,,2024-05-09 00:00:00
touch_3280831,cust_173201,6,2023-08-23 00:00:00,demo_request,/blog,,2023-10-10 00:00:00
touch_9013030,cust_173201,1,2023-08-29 00:00:00,form_submit,/pricing,campaign_28,2023-10-10 00:00:00
touch_8019577,cust_173201,4,2023-09-05 00:00:00,form_submit,/home,,2023-10-10 00:00:00
touch_4597434,cust_173201,9,2023-09-12 00:00:00,content_download,/blog,,2023-10-10 00:00:00
touch_7565483,cust_173201,1,2023-09-19 00:00:00,demo_request,/case-studies,campaign_11,2023-10-10 00:00:00
touch_1704176,cust_173201,1,2023-09-26 00:00:00,content_download,/pricing,campaign_31,2023-10-10 00:00:00
touch_1904575,cust_173201,9,2023-10-03 00:00:00,demo_request,/case-studies,,2023-10-10 00:00:00
touch_5707242,cust_173201,1,2023-10-10 00:00:00,click,/blog,campaign_2,2023-10-10 00:00:00
touch_3601371,cust_791998,4,2024-03-31 00:00:00,visit,/home,,2024-05-16 00:00:00
touch_7562442,cust_791998,3,2024-04-15 00:00:00,click,/demo,campaign_3,2024-05-16 00:00:00
touch_3974119,cust_791998,4,2024-04-30 00:00:00,form_submit,/demo,,2024-05-16 00:00:00
touch_6475517,cust_791998,4,2024-05-16 00:00:00,content_download,/blog,,2024-05-16 00:00:00
touch_8748493,cust_297816,7,2023-08-22 00:00:00,click,/blog,,2023-09-02 00:00:00
touch_6539410,cust_297816,1,2023-08-27 00:00:00,click,/pricing,campaign_39,2023-09-02 00:00:00
touch_3268011,cust_297816,2,2023-09-02 00:00:00,demo_request,/demo,campaign_43,2023-09-02 00:00:00
touch_1623653,cust_504832,4,2024-09-15 00:00:00,visit,/features,,2024-11-10 00:00:00
touch_5174531,cust_504832,5,2024-10-13 00:00:00,demo_request,/case-studies,,2024-11-10 00:00:00
touch_9209140,cust_504832,7,2024-11-10 00:00:00,form_submit,/features,,2024-11-10 00:00:00
touch_7741393,cust_561694,1,2023-02-24 00:00:00,form_submit,/features,campaign_39,2023-04-13 00:00:00
touch_1874295,cust_561694,2,2023-03-12 00:00:00,visit,/demo,campaign_41,2023-04-13 00:00:00
touch_3914196,cust_561694,7,2023-03-28 00:00:00,form_submit,/demo,,2023-04-13 00:00:00
touch_7896961,cust_561694,1,2023-04-13 00:00:00,demo_request,/blog,campaign_16,2023-04-13 00:00:00
touch_7132153,cust_377896,5,2023-10-14 00:00:00,visit,/features,,2023-12-13 00:00:00
touch_6640195,cust_377896,7,2023-10-22 00:00:00,demo_request,/pricing,,2023-12-13 00:00:00
touch_7054397,cust_377896,4,2023-10-31 00:00:00,visit,/home,,2023-12-13 00:00:00
touch_9385277,cust_377896,7,2023-11-08 00:00:00,content_download,/home,,2023-12-13 00:00:00
touch_1909520,cust_377896,5,2023-11-17 00:00:00,click,/home,,2023-12-13 00:00:00
touch_3429517,cust_377896,4,2023-11-25 00:00:00,visit,/case-studies,,2023-12-13 00:00:00
touch_4808785,cust_377896,7,2023-12-04 00:00:00,form_submit,/blog,,2023-12-13 00:00:00
touch_4237096,cust_377896,1,2023-12-13 00:00:00,click,/pricing,campaign_8,2023-12-13 00:00:00
touch_8055228,cust_853629,1,2024-03-25 00:00:00,form_submit,/home,campaign_8,2024-05-14 00:00:00
touch_6240906,cust_853629,1,2024-04-04 00:00:00,content_download,/home,campaign_6,2024-05-14 00:00:00
touch_4353703,cust_853629,7,2024-04-14 00:00:00,click,/features,,2024-05-14 00:00:00
touch_8294378,cust_853629,1,2024-04-24 00:00:00,click,/pricing,campaign_25,2024-05-14 00:00:00
touch_4474015,cust_853629,1,2024-05-04 00:00:00,visit,/demo,campaign_48,2024-05-14 00:00:00
touch_7481529,cust_853629,1,2024-05-14 00:00:00,content_download,/pricing,campaign_15,2024-05-14 00:00:00
touch_1880550,cust_203225,4,2024-09-09 00:00:00,demo_request,/pricing,,2024-10-10 00:00:00
touch_1130889,cust_203225,4,2024-10-10 00:00:00,visit,/demo,,2024-10-10 00:00:00
touch_5951010,cust_475876,4,2023-11-29 00:00:00,form_submit,/demo,,2024-01-19 00:00:00
touch_6611124,cust_475876,2,2024-01-19 00:00:00,visit,/blog,campaign_43,2024-01-19 00:00:00
touch_1194860,cust_501126,8,2024-09-18 00:00:00,visit,/features,,2024-09-26 00:00:00
touch_8398350,cust_501126,4,2024-09-19 00:00:00,click,/case-studies,,2024-09-26 00:00:00
touch_7999383,cust_501126,3,2024-09-21 00:00:00,click,/features,campaign_39,2024-09-26 00:00:00
touch_8916205,cust_501126,3,2024-09-22 00:00:00,content_download,/pricing,campaign_24,2024-09-26 00:00:00
touch_2835886,cust_501126,1,2024-09-24 00:00:00,click,/case-studies,campaign_2,2024-09-26 00:00:00
touch_4115861,cust_501126,8,2024-09-26 00:00:00,demo_request,/demo,,2024-09-26 00:00:00
touch_7949344,cust_943718,1,2024-04-08 00:00:00,form_submit,/case-studies,campaign_28,2024-04-21 00:00:00
touch_5946808,cust_943718,1,2024-04-09 00:00:00,demo_request,/pricing,campaign_13,2024-04-21 00:00:00
touch_8478464,cust_943718,3,2024-04-11 00:00:00,content_download,/demo,campaign_19,2024-04-21 00:00:00
touch_6050177,cust_943718,1,2024-04-13 00:00:00,demo_request,/home,campaign_24,2024-04-21 00:00:00
touch_9361356,cust_943718,4,2024-04-15 00:00:00,form_submit,/pricing,,2024-04-21 00:00:00
touch_9321332,cust_943718,1,2024-04-17 00:00:00,demo_request,/blog,campaign_32,2024-04-21 00:00:00
touch_6836386,cust_943718,5,2024-04-19 00:00:00,click,/demo,,2024-04-21 00:00:00
touch_8794524,cust_943718,2,2024-04-21 00:00:00,demo_request,/blog,campaign_46,2024-04-21 00:00:00
touch_5182131,cust_362246,4,2024-03-11 00:00:00,visit,/demo,,2024-04-12 00:00:00
touch_2901290,cust_362246,2,2024-04-12 00:00:00,visit,/home,campaign_17,2024-04-12 00:00:00
touch_3637613,cust_833247,5,2023-09-07 00:00:00,form_submit,/case-studies,,2023-10-30 00:00:00
touch_6230363,cust_833247,6,2023-10-03 00:00:00,form_submit,/features,,2023-10-30 00:00:00
touch_2247604,cust_833247,4,2023-10-30 00:00:00,click,/demo,,2023-10-30 00:00:00
touch_5424114,cust_881369,2,2024-03-30 00:00:00,visit,/blog,campaign_1,2024-05-23 00:00:00
touch_7749260,cust_881369,2,2024-05-23 00:00:00,demo_request,/features,campaign_20,2024-05-23 00:00:00
touch_6903630,cust_855948,5,2024-09-19 00:00:00,content_download,/case-studies,,2024-11-06 00:00:00
touch_4222168,cust_855948,6,2024-09-28 00:00:00,form_submit,/home,,2024-11-06 00:00:00
touch_2522726,cust_855948,7,2024-10-08 00:00:00,content_download,/demo,,2024-11-06 00:00:00
