event_id,subscription_id,customer_id,event_type,event_date,plan_id,mrr_change,mrr_after
evt_3924781,sub_102818,cust_175532,subscription_started,2023-02-07 00:00:00,2,29,29
evt_1930087,sub_102818,cust_175532,subscription_churned,2023-04-29 00:00:00,2,-29,0
evt_8860310,sub_799107,cust_115063,subscription_started,2023-06-26 00:00:00,1,0,0
evt_9706450,sub_799107,cust_115063,subscription_upgraded,2024-01-18 00:00:00,2,29,29
evt_1471076,sub_799107,cust_115063,subscription_upgraded,2024-03-14 00:00:00,3,50,79
evt_7112061,sub_799107,cust_115063,subscription_upgraded,2024-04-20 00:00:00,4,120,199
evt_1746009,sub_799107,cust_115063,subscription_churned,2024-09-20 00:00:00,4,-199,0
evt_8811505,sub_681131,cust_957179,subscription_started,2023-04-19 00:00:00,2,29,29
evt_9975635,sub_681131,cust_957179,subscription_downgraded,2024-04-16 00:00:00,1,-29,0
evt_6819805,sub_214798,cust_873774,subscription_started,2024-11-25 00:00:00,2,29,29
evt_2569831,sub_320254,cust_451801,subscription_started,2023-03-06 00:00:00,1,0,0
evt_2932234,sub_320254,cust_451801,subscription_upgraded,2024-10-31 00:00:00,2,29,29
evt_4477004,sub_867301,cust_142675,subscription_started,2023-05-17 00:00:00,2,29,29
evt_8723303,sub_867301,cust_142675,subscription_upgraded,2023-07-01 00:00:00,3,50,79
evt_2497141,sub_867301,cust_142675,subscription_churned,2023-10-28 00:00:00,3,-79,0
evt_2753311,sub_522257,cust_142675,subscription_reactivated,2024-03-03 00:00:00,2,29,29
evt_1535484,sub_522257,cust_142675,subscription_upgraded,2024-05-13 00:00:00,3,50,79
evt_6753560,sub_522257,cust_142675,subscription_upgraded,2024-08-03 00:00:00,4,120,199
evt_4228684,sub_138821,cust_193471,subscription_started,2024-10-29 00:00:00,4,199,199
evt_9995078,sub_498756,cust_384111,subscription_started,2024-06-19 00:00:00,2,29,29
evt_5731929,sub_256900,cust_192296,subscription_started,2024-10-04 00:00:00,2,29,29
evt_5772286,sub_256900,cust_192296,subscription_upgraded,2024-11-20 00:00:00,3,50,79
evt_6656532,sub_755725,cust_665940,subscription_started,2024-06-03 00:00:00,2,29,29
evt_4248973,sub_755725,cust_665940,subscription_upgraded,2024-12-29 00:00:00,3,50,79
evt_2107591,sub_466975,cust_597457,subscription_started,2024-05-24 00:00:00,1,0,0
evt_9330861,sub_466975,cust_597457,subscription_upgraded,2024-10-17 00:00:00,2,29,29
evt_5621484,sub_575774,cust_944264,subscription_started,2024-04-09 00:00:00,1,0,0
evt_1430260,sub_878720,cust_346729,subscription_started,2024-03-31 00:00:00,3,79,79
evt_2032110,sub_391431,cust_202827,subscription_started,2023-08-31 00:00:00,3,79,79
evt_5721088,sub_391431,cust_202827,subscription_upgraded,2024-03-02 00:00:00,4,120,199
evt_1983946,sub_391431,cust_202827,subscription_churned,2024-10-15 00:00:00,4,-199,0
evt_8574470,sub_525239,cust_251981,subscription_started,2023-08-10 00:00:00,3,79,79
evt_5212751,sub_525239,cust_251981,subscription_downgraded,2024-11-02 00:00:00,2,-50,29
evt_1740271,sub_555275,cust_452207,subscription_started,2023-05-11 00:00:00,2,29,29
evt_4476565,sub_555275,cust_452207,subscription_upgraded,2023-09-10 00:00:00,3,50,79
evt_8775490,sub_459366,cust_330533,subscription_started,2023-10-30 00:00:00,2,29,29
evt_1801923,sub_459366,cust_330533,subscription_upgraded,2024-07-10 00:00:00,3,50,79
evt_1415909,sub_219753,cust_998602,subscription_started,2024-06-18 00:00:00,4,199,199
evt_1498015,sub_725119,cust_358635,subscription_started,2023-09-11 00:00:00,2,29,29
evt_1091715,sub_725119,cust_358635,subscription_upgraded,2023-11-01 00:00:00,3,50,79
evt_4361577,sub_725119,cust_358635,subscription_downgraded,2024-01-07 00:00:00,2,-50,29
evt_8373187,sub_725119,cust_358635,subscription_upgraded,2024-03-23 00:00:00,3,50,79
evt_2074992,sub_725119,cust_358635,subscription_churned,2024-09-15 00:00:00,3,-79,0
evt_8969234,sub_971044,cust_146372,subscription_started,2023-02-11 00:00:00,3,79,79
evt_5462812,sub_971044,cust_146372,subscription_churned,2023-03-10 00:00:00,3,-79,0
evt_6542047,sub_546235,cust_352194,subscription_started,2023-03-27 00:00:00,4,199,199
evt_9147916,sub_546235,cust_352194,subscription_downgraded,2023-06-02 00:00:00,3,-120,79
evt_5233170,sub_546235,cust_352194,subscription_downgraded,2023-08-25 00:00:00,2,-50,29
evt_5407277,sub_546235,cust_352194,subscription_churned,2023-09-23 00:00:00,2,-29,0
evt_2139922,sub_670297,cust_195136,subscription_started,2023-01-17 00:00:00,3,79,79
evt_9419411,sub_670297,cust_195136,subscription_churned,2023-08-09 00:00:00,3,-79,0
evt_9336696,sub_412086,cust_195136,subscription_reactivated,2024-02-05 00:00:00,2,29,29
evt_5909282,sub_500788,cust_909327,subscription_started,2023-05-22 00:00:00,3,79,79
evt_2911569,sub_711177,cust_503575,subscription_started,2023-12-07 00:00:00,1,0,0
evt_8227406,sub_711177,cust_503575,subscription_upgraded,2024-05-28 00:00:00,2,29,29
evt_8839464,sub_711177,cust_503575,subscription_churned,2024-07-09 00:00:00,2,-29,0
evt_3877765,sub_959636,cust_503575,subscription_reactivated,2024-12-03 00:00:00,1,0,0
evt_3656814,sub_193347,cust_817923,subscription_started,2023-03-24 00:00:00,4,199,199
evt_2404057,sub_193347,cust_817923,subscription_downgraded,2023-06-18 00:00:00,3,-120,79
evt_8456747,sub_193347,cust_817923,subscription_upgraded,2024-03-10 00:00:00,4,120,199
evt_2184628,sub_193347,cust_817923,subscription_downgraded,2024-12-03 00:00:00,3,-120,79
evt_3319293,sub_372667,cust_483349,subscription_started,2024-04-21 00:00:00,1,0,0
evt_1193508,sub_631468,cust_451199,subscription_started,2023-09-02 00:00:00,2,29,29
evt_1431056,sub_631468,cust_451199,subscription_churned,2023-10-19 00:00:00,2,-29,0
evt_6372033,sub_149096,cust_436030,subscription_started,2023-12-28 00:00:00,3,79,79
evt_5536829,sub_623957,cust_228670,subscription_started,2024-04-26 00:00:00,3,79,79
evt_7578422,sub_623957,cust_228670,subscription_downgraded,2024-11-26 00:00:00,2,-50,29
evt_5481772,sub_796866,cust_948083,subscription_started,2023-03-09 00:00:00,3,79,79
evt_8166382,sub_796866,cust_948083,subscription_upgraded,2023-11-21 00:00:00,4,120,199
evt_1757786,sub_290552,cust_272769,subscription_started,2023-10-10 00:00:00,2,29,29
evt_8601081,sub_290552,cust_272769,subscription_churned,2024-09-21 00:00:00,2,-29,0
evt_1194871,sub_259057,cust_667735,subscription_started,2023-05-16 00:00:00,2,29,29
evt_4724585,sub_259057,cust_667735,subscription_churned,2024-05-21 00:00:00,2,-29,0
evt_9418954,sub_519567,cust_975505,subscription_started,2024-06-16 00:00:00,3,79,79
evt_5337440,sub_519567,cust_975505,subscription_downgraded,2024-10-28 00:00:00,2,-50,29
evt_9845104,sub_602816,cust_982804,subscription_started,2024-07-15 00:00:00,3,79,79
evt_2239048,sub_602816,cust_982804,subscription_upgraded,2024-12-09 00:00:00,4,120,199
evt_5165533,sub_969999,cust_402143,subscription_started,2023-02-18 00:00:00,2,29,29
evt_5270011,sub_969999,cust_402143,subscription_churned,2024-02-23 00:00:00,2,-29,0
evt_6577597,sub_635868,cust_283877,subscription_started,2024-11-13 00:00:00,1,0,0
evt_9314653,sub_391941,cust_841484,subscription_started,2023-02-05 00:00:00,3,79,79
evt_2335792,sub_391941,cust_841484,subscription_upgraded,2024-10-21 00:00:00,4,120,199
evt_2754666,sub_384027,cust_524214,subscription_started,2024-05-26 00:00:00,3,79,79
evt_5177120,sub_746413,cust_839719,subscription_started,2023-10-30 00:00:00,4,199,199
evt_3261026,sub_216020,cust_563581,subscription_started,2023-12-13 00:00:00,2,29,29
evt_9015427,sub_216020,cust_563581,subscription_churned,2024-01-30 00:00:00,2,-29,0
evt_7400338,sub_358365,cust_981723,subscription_started,2023-08-14 00:00:00,2,29,29
evt_5360488,sub_358365,cust_981723,subscription_upgraded,2024-08-04 00:00:00,3,50,79
evt_6052169,sub_358365,cust_981723,subscription_churned,2024-12-05 00:00:00,3,-79,0
evt_5197957,sub_413223,cust_391427,subscription_started,2023-07-20 00:00:00,1,0,0
evt_7313862,sub_413223,cust_391427,subscription_churned,2023-09-05 00:00:00,1,0,0
evt_8296545,sub_815557,cust_732471,subscription_started,2024-09-11 00:00:00,4,199,199
evt_5397825,sub_442752,cust_398477,subscription_started,2023-12-20 00:00:00,2,29,29
evt_6213387,sub_442752,cust_398477,subscription_churned,2024-02-03 00:00:00,2,-29,0
evt_8433918,sub_481878,cust_563999,subscription_started,2023-10-23 00:00:00,3,79,79
evt_7396488,sub_370625,cust_250616,subscription_started,2023-08-01 00:00:00,3,79,79
evt_6603625,sub_370625,cust_250616,subscription_upgraded,2024-02-05 00:00:00,4,120,199
evt_8138632,sub_370625,cust_250616,subscription_churned,2024-05-15 00:00:00,4,-199,0
evt_3552751,sub_295809,cust_386606,subscription_started,2024-02-29 00:00:00,2,29,29
evt_8582065,sub_295809,cust_386606,subscription_downgraded,2024-05-01 00:00:00,1,-29,0
evt_6301688,sub_425704,cust_614416,subscription_started,2023-02-13 00:00:00,3,79,79
evt_5713233,sub_425704,cust_614416,subscription_upgraded,2023-04-25 00:00:00,4,120,199
evt_9444987,sub_425704,cust_614416,subscription_downgraded,2023-06-01 00:00:00,3,-120,79
evt_9661579,sub_425704,cust_614416,subscription_upgraded,2023-11-30 00:00:00,4,120,199
evt_7012365,sub_425704,cust_614416,subscription_downgraded,2024-07-26 00:00:00,3,-120,79
evt_7854309,sub_567785,cust_414750,subscription_started,2024-10-17 00:00:00,3,79,79
evt_2860722,sub_179838,cust_129824,subscription_started,2023-05-03 00:00:00,3,79,79
evt_9871152,sub_179838,cust_129824,subscription_upgraded,2023-06-18 00:00:00,4,120,199
evt_4901721,sub_804380,cust_758501,subscription_started,2024-05-02 00:00:00,4,199,199
evt_8201406,sub_804380,cust_758501,subscription_downgraded,2024-11-23 00:00:00,3,-120,79
evt_5784978,sub_420343,cust_583439,subscription_started,2023-05-19 00:00:00,2,29,29
evt_4247214,sub_420343,cust_583439,subscription_upgraded,2023-10-27 00:00:00,3,50,79
evt_7367070,sub_300936,cust_180558,subscription_started,2024-06-10 00:00:00,2,29,29
evt_5142931,sub_736213,cust_986041,subscription_started,2023-11-05 00:00:00,3,79,79
evt_4851116,sub_736213,cust_986041,subscription_churned,2024-01-23 00:00:00,3,-79,0
evt_3429782,sub_671808,cust_491133,subscription_started,2024-05-11 00:00:00,2,29,29
evt_2742095,sub_671808,cust_491133,subscription_churned,2024-11-20 00:00:00,2,-29,0
evt_8391061,sub_849894,cust_685792,subscription_started,2024-09-20 00:00:00,4,199,199
evt_6793850,sub_170213,cust_222227,subscription_started,2023-05-15 00:00:00,2,29,29
evt_9921066,sub_170213,cust_222227,subscription_churned,2024-01-24 00:00:00,2,-29,0
evt_2106581,sub_661072,cust_280572,subscription_started,2023-11-08 00:00:00,2,29,29
evt_6377073,sub_661072,cust_280572,subscription_churned,2024-05-01 00:00:00,2,-29,0
evt_8658687,sub_724695,cust_236543,subscription_started,2023-03-22 00:00:00,3,79,79
evt_2502260,sub_495147,cust_931578,subscription_started,2024-11-06 00:00:00,3,79,79
evt_5492932,sub_844984,cust_920375,subscription_started,2023-05-07 00:00:00,3,79,79
evt_2891289,sub_844984,cust_920375,subscription_downgraded,2023-12-25 00:00:00,2,-50,29
evt_3635975,sub_844984,cust_920375,subscription_churned,2024-03-22 00:00:00,2,-29,0
evt_3892433,sub_694103,cust_390849,subscription_started,2024-08-16 00:00:00,2,29,29
evt_1751318,sub_275933,cust_706217,subscription_started,2023-01-15 00:00:00,3,79,79
evt_4859085,sub_275933,cust_706217,subscription_churned,2023-02-23 00:00:00,3,-79,0
evt_9758068,sub_102215,cust_324411,subscription_started,2024-05-31 00:00:00,3,79,79
evt_1499969,sub_102215,cust_324411,subscription_upgraded,2024-10-25 00:00:00,4,120,199
evt_9067264,sub_982140,cust_544692,subscription_started,2023-08-08 00:00:00,3,79,79
evt_2402766,sub_982140,cust_544692,subscription_upgraded,2023-10-21 00:00:00,4,120,199
evt_4946534,sub_982140,cust_544692,subscription_downgraded,2024-05-05 00:00:00,3,-120,79
evt_3319495,sub_541597,cust_838963,subscription_started,2023-10-23 00:00:00,4,199,199
evt_4331212,sub_541597,cust_838963,subscription_churned,2024-06-07 00:00:00,4,-199,0
evt_7782654,sub_117722,cust_981946,subscription_started,2024-03-30 00:00:00,2,29,29
evt_5679965,sub_117722,cust_981946,subscription_churned,2024-05-17 00:00:00,2,-29,0
evt_8340617,sub_878247,cust_113406,subscription_started,2024-11-21 00:00:00,3,79,79
evt_7542007,sub_557086,cust_719244,subscription_started,2023-04-15 00:00:00,4,199,199
evt_7593234,sub_557086,cust_719244,subscription_churned,2023-08-06 00:00:00,4,-199,0
evt_2514920,sub_413619,cust_523927,subscription_started,2023-05-06 00:00:00,3,79,79
evt_5510798,sub_413619,cust_523927,subscription_upgraded,2023-09-27 00:00:00,4,120,199
evt_1252403,sub_413619,cust_523927,subscription_churned,2023-12-21 00:00:00,4,-199,0
evt_8212466,sub_688982,cust_775105,subscription_started,2024-02-14 00:00:00,3,79,79
evt_8702643,sub_688982,cust_775105,subscription_downgraded,2024-11-29 00:00:00,2,-50,29
evt_2984967,sub_685136,cust_228125,subscription_started,2023-09-14 00:00:00,3,79,79
evt_4971964,sub_495370,cust_128048,subscription_started,2023-07-03 00:00:00,3,79,79
evt_2459206,sub_495370,cust_128048,subscription_churned,2023-08-13 00:00:00,3,-79,0
evt_9757314,sub_576632,cust_128048,subscription_reactivated,2023-12-12 00:00:00,2,29,29
evt_5878601,sub_582943,cust_616096,subscription_started,2024-04-22 00:00:00,1,0,0
evt_3426881,sub_582943,cust_616096,subscription_upgraded,2024-10-25 00:00:00,2,29,29
evt_7758079,sub_582943,cust_616096,subscription_churned,2024-12-24 00:00:00,2,-29,0
evt_3729968,sub_556909,cust_133133,subscription_started,2024-03-16 00:00:00,2,29,29
evt_2765563,sub_379341,cust_917241,subscription_started,2023-11-07 00:00:00,2,29,29
evt_3374579,sub_379341,cust_917241,subscription_upgraded,2024-07-24 00:00:00,3,50,79
evt_7699116,sub_869987,cust_680684,subscription_started,2024-07-06 00:00:00,3,79,79
evt_8885336,sub_967466,cust_746908,subscription_started,2024-11-23 00:00:00,3,79,79
evt_6504576,sub_627537,cust_878103,subscription_started,2024-08-20 00:00:00,2,29,29
evt_2492491,sub_627537,cust_878103,subscription_churned,2024-10-19 00:00:00,2,-29,0
evt_9668957,sub_783618,cust_356092,subscription_started,2023-09-11 00:00:00,2,29,29
evt_5392569,sub_783618,cust_356092,subscription_downgraded,2023-10-29 00:00:00,1,-29,0
evt_2105804,sub_783618,cust_356092,subscription_churned,2024-06-15 00:00:00,1,0,0
evt_1989886,sub_689780,cust_356092,subscription_reactivated,2024-10-12 00:00:00,1,0,0
evt_7237794,sub_689780,cust_356092,subscription_upgraded,2024-11-17 00:00:00,2,29,29
evt_2445753,sub_946475,cust_441958,subscription_started,2023-02-08 00:00:00,3,79,79
evt_3284457,sub_946475,cust_441958,subscription_upgraded,2023-10-31 00:00:00,4,120,199
evt_8757372,sub_946475,cust_441958,subscription_churned,2023-12-20 00:00:00,4,-199,0
evt_6266537,sub_722485,cust_441958,subscription_reactivated,2024-05-08 00:00:00,3,79,79
evt_9117939,sub_722485,cust_441958,subscription_churned,2024-06-03 00:00:00,3,-79,0
evt_2453304,sub_834696,cust_431889,subscription_started,2024-01-22 00:00:00,3,79,79
evt_4579226,sub_533276,cust_950874,subscription_started,2024-11-14 00:00:00,2,29,29
evt_5313268,sub_461353,cust_401314,subscription_started,2023-09-29 00:00:00,1,0,0
evt_6574903,sub_461353,cust_401314,subscription_churned,2024-12-15 00:00:00,1,0,0
evt_7765944,sub_912314,cust_720615,subscription_started,2023-12-11 00:00:00,1,0,0
evt_8201903,sub_672176,cust_943187,subscription_started,2023-11-04 00:00:00,3,79,79
evt_5998189,sub_936547,cust_289373,subscription_started,2023-01-20 00:00:00,4,199,199
evt_7661660,sub_936547,cust_289373,subscription_downgraded,2024-02-26 00:00:00,3,-120,79
evt_9277618,sub_936547,cust_289373,subscription_upgraded,2024-11-04 00:00:00,4,120,199
evt_2706522,sub_866110,cust_768914,subscription_started,2024-06-29 00:00:00,4,199,199
evt_2398123,sub_866110,cust_768914,subscription_downgraded,2024-08-22 00:00:00,3,-120,79
evt_1320387,sub_730222,cust_254920,subscription_started,2023-09-04 00:00:00,2,29,29
evt_1399180,sub_730222,cust_254920,subscription_downgraded,2024-05-25 00:00:00,1,-29,0
evt_3971689,sub_832569,cust_379901,subscription_started,2023-10-21 00:00:00,2,29,29
evt_6263801,sub_832569,cust_379901,subscription_downgraded,2023-12-27 00:00:00,1,-29,0
evt_8007520,sub_832569,cust_379901,subscription_churned,2024-04-07 00:00:00,1,0,0
evt_2324391,sub_833621,cust_967412,subscription_started,2023-11-14 00:00:00,3,79,79
evt_4600370,sub_833621,cust_967412,subscription_upgraded,2024-01-18 00:00:00,4,120,199
evt_5739891,sub_833621,cust_967412,subscription_churned,2024-09-17 00:00:00,4,-199,0
evt_4208857,sub_204745,cust_370948,subscription_started,2023-10-12 00:00:00,3,79,79
evt_7587916,sub_204745,cust_370948,subscription_churned,2024-05-29 00:00:00,3,-79,0
evt_6101321,sub_810450,cust_429153,subscription_started,2024-09-08 00:00:00,4,199,199
evt_6841991,sub_810450,cust_429153,subscription_churned,2024-11-13 00:00:00,4,-199,0
evt_8187497,sub_324933,cust_429153,subscription_reactivated,2024-12-21 00:00:00,3,79,79
evt_5768275,sub_631085,cust_980605,subscription_started,2023-05-24 00:00:00,1,0,0
evt_6031351,sub_631085,cust_980605,subscription_churned,2023-06-26 00:00:00,1,0,0
evt_6650746,sub_198351,cust_364039,subscription_started,2024-05-23 00:00:00,1,0,0
evt_7508257,sub_253624,cust_347399,subscription_started,2024-03-09 00:00:00,1,0,0
evt_7837673,sub_253624,cust_347399,subscription_churned,2024-04-12 00:00:00,1,0,0
evt_1218912,sub_697053,cust_833602,subscription_started,2023-04-26 00:00:00,3,79,79
evt_7490389,sub_697053,cust_833602,subscription_upgraded,2023-09-11 00:00:00,4,120,199
evt_7587246,sub_335959,cust_423141,subscription_started,2023-01-22 00:00:00,4,199,199
evt_1536003,sub_173131,cust_365271,subscription_started,2024-07-19 00:00:00,2,29,29
evt_1233949,sub_635231,cust_563892,subscription_started,2024-02-02 00:00:00,3,79,79
evt_7586434,sub_635231,cust_563892,subscription_upgraded,2024-04-25 00:00:00,4,120,199
evt_8569000,sub_450311,cust_268010,subscription_started,2024-03-25 00:00:00,3,79,79
evt_8105112,sub_450311,cust_268010,subscription_upgraded,2024-07-17 00:00:00,4,120,199
evt_1778902,sub_450311,cust_268010,subscription_downgraded,2024-09-19 00:00:00,3,-120,79
evt_4006157,sub_539437,cust_615576,subscription_started,2024-04-27 00:00:00,3,79,79
evt_3115310,sub_125862,cust_468948,subscription_started,2024-03-06 00:00:00,4,199,199
evt_6775594,sub_125862,cust_468948,subscription_downgraded,2024-05-09 00:00:00,3,-120,79
evt_3867507,sub_125862,cust_468948,subscription_upgraded,2024-11-21 00:00:00,4,120,199
evt_9201256,sub_647622,cust_564943,subscription_started,2024-10-18 00:00:00,1,0,0
evt_9984711,sub_627573,cust_904894,subscription_started,2024-10-26 00:00:00,3,79,79
evt_2368232,sub_448458,cust_281905,subscription_started,2024-08-30 00:00:00,3,79,79
evt_3809837,sub_823797,cust_335391,subscription_started,2023-01-22 00:00:00,3,79,79
evt_7298799,sub_823797,cust_335391,subscription_upgraded,2023-10-22 00:00:00,4,120,199
evt_8998907,sub_823797,cust_335391,subscription_downgraded,2024-10-19 00:00:00,3,-120,79
evt_3980174,sub_823797,cust_335391,subscription_churned,2024-12-03 00:00:00,3,-79,0
evt_3138437,sub_744918,cust_276953,subscription_started,2023-02-20 00:00:00,3,79,79
evt_3608640,sub_744918,cust_276953,subscription_upgraded,2023-04-15 00:00:00,4,120,199
evt_7038145,sub_744918,cust_276953,subscription_downgraded,2023-12-03 00:00:00,3,-120,79
evt_4487272,sub_744918,cust_276953,subscription_upgraded,2024-03-29 00:00:00,4,120,199
evt_8363632,sub_744918,cust_276953,subscription_downgraded,2024-07-23 00:00:00,3,-120,79
evt_4254164,sub_355537,cust_853489,subscription_started,2024-06-22 00:00:00,3,79,79
evt_1963702,sub_306612,cust_952924,subscription_started,2023-09-30 00:00:00,3,79,79
evt_2191814,sub_306612,cust_952924,subscription_downgraded,2024-09-28 00:00:00,2,-50,29
evt_1685796,sub_592491,cust_810083,subscription_started,2023-07-13 00:00:00,2,29,29
evt_1489418,sub_592491,cust_810083,subscription_upgraded,2023-10-18 00:00:00,3,50,79
evt_7494449,sub_592491,cust_810083,subscription_churned,2024-02-13 00:00:00,3,-79,0
evt_4406178,sub_258162,cust_487593,subscription_started,2024-08-19 00:00:00,4,199,199
evt_7183652,sub_525577,cust_502124,subscription_started,2024-03-09 00:00:00,3,79,79
evt_6086796,sub_479637,cust_735829,subscription_started,2024-11-17 00:00:00,4,199,199
evt_5273756,sub_916634,cust_488918,subscription_started,2023-05-16 00:00:00,1,0,0
evt_4183858,sub_916634,cust_488918,subscription_upgraded,2024-11-12 00:00:00,2,29,29
evt_2970838,sub_241232,cust_656189,subscription_started,2024-03-19 00:00:00,1,0,0
evt_2701408,sub_379503,cust_376002,subscription_started,2024-09-19 00:00:00,3,79,79
